>BAM57445 cds chromosome:ASM52304v1:Chromosome:1294928:1295764:1 gene:BEST7003_1244 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yjqC description:PBSX phage manganese-containing catalase,>BAM57445 cds chromosome:ASM52304v1:Chromosome:1294928:1295764:1 gene:BEST7003_1243
>BAM57446 cds chromosome:ASM52304v1:Chromosome:1295808:1296404:-1 gene:BEST7003_1245 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdA description:PBSX phage protein, peptidase,>BAM57446 cds chromosome:ASM52304v1:Chromosome:1295808:1296404:-1 gene:BEST7003_1244
>BAM57447 cds chromosome:ASM52304v1:Chromosome:1296567:1296908:-1 gene:BEST7003_1246 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xre description:Phage PBSX transcriptional regulator,>BAM57447 cds chromosome:ASM52304v1:Chromosome:1296567:1296908:-1 gene:BEST7003_1245
>BAM57448 cds chromosome:ASM52304v1:Chromosome:1297086:1297265:1 gene:BEST7003_1247 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yjzJ description:hypothetical protein,>BAM57448 cds chromosome:ASM52304v1:Chromosome:1297086:1297265:1 gene:BEST7003_1246
>BAM57449 cds chromosome:ASM52304v1:Chromosome:1297252:1298088:1 gene:BEST7003_1248 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdB description:hypothetical protein,>BAM57449 cds chromosome:ASM52304v1:Chromosome:1297252:1298088:1 gene:BEST7003_1247
>BAM57450 cds chromosome:ASM52304v1:Chromosome:1298153:1298788:1 gene:BEST7003_1249 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdC description:hypothetical protein,>BAM57450 cds chromosome:ASM52304v1:Chromosome:1298153:1298788:1 gene:BEST7003_1248
>BAM57451 cds chromosome:ASM52304v1:Chromosome:1298788:1298955:1 gene:BEST7003_1250 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ykzK description:hypothetical protein,>BAM57451 cds chromosome:ASM52304v1:Chromosome:1298788:1298955:1 gene:BEST7003_1249
>BAM57452 cds chromosome:ASM52304v1:Chromosome:1299040:1299390:1 gene:BEST7003_1251 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdD description:hypothetical protein,>BAM57452 cds chromosome:ASM52304v1:Chromosome:1299040:1299390:1 gene:BEST7003_1250
>BAM57453 cds chromosome:ASM52304v1:Chromosome:1299387:1299593:1 gene:BEST7003_1252 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xtrA description:PBSX phage protein,>BAM57453 cds chromosome:ASM52304v1:Chromosome:1299387:1299593:1 gene:BEST7003_1251
>BAM57454 cds chromosome:ASM52304v1:Chromosome:1299709:1300218:1 gene:BEST7003_1253 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xpf description:positive control sigma-like factor,>BAM57454 cds chromosome:ASM52304v1:Chromosome:1299709:1300218:1 gene:BEST7003_1252
>BAM57455 cds chromosome:ASM52304v1:Chromosome:1300334:1301131:1 gene:BEST7003_1254 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xtmA description:PBSX defective prophage terminase small subunit,>BAM57455 cds chromosome:ASM52304v1:Chromosome:1300334:1301131:1 gene:BEST7003_1253
>BAM57456 cds chromosome:ASM52304v1:Chromosome:1301128:1302429:1 gene:BEST7003_1255 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xtmB description:PBSX defective prophage terminase large subunit,>BAM57456 cds chromosome:ASM52304v1:Chromosome:1301128:1302429:1 gene:BEST7003_1254
>BAM57457 cds chromosome:ASM52304v1:Chromosome:1302433:1303920:1 gene:BEST7003_1256 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdE description:phage capsid protein,>BAM57457 cds chromosome:ASM52304v1:Chromosome:1302433:1303920:1 gene:BEST7003_1255
>BAM57458 cds chromosome:ASM52304v1:Chromosome:1303940:1304767:1 gene:BEST7003_1257 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdF description:hypothetical protein,>BAM57458 cds chromosome:ASM52304v1:Chromosome:1303940:1304767:1 gene:BEST7003_1256
>BAM57459 cds chromosome:ASM52304v1:Chromosome:1304793:1305728:1 gene:BEST7003_1258 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdG description:capsid protein of PBSX prophage,>BAM57459 cds chromosome:ASM52304v1:Chromosome:1304793:1305728:1 gene:BEST7003_1257
>BAM57460 cds chromosome:ASM52304v1:Chromosome:1305750:1306133:1 gene:BEST7003_1259 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ykzL description:hypothetical protein,>BAM57460 cds chromosome:ASM52304v1:Chromosome:1305750:1306133:1 gene:BEST7003_1258
>BAM57461 cds chromosome:ASM52304v1:Chromosome:1306130:1306486:1 gene:BEST7003_1260 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdH description:hypothetical protein,>BAM57461 cds chromosome:ASM52304v1:Chromosome:1306130:1306486:1 gene:BEST7003_1259
>BAM57462 cds chromosome:ASM52304v1:Chromosome:1306483:1306968:1 gene:BEST7003_1261 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdI description:hypothetical protein,>BAM57462 cds chromosome:ASM52304v1:Chromosome:1306483:1306968:1 gene:BEST7003_1260
>BAM57463 cds chromosome:ASM52304v1:Chromosome:1306981:1307421:1 gene:BEST7003_1262 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdJ description:hypothetical protein,>BAM57463 cds chromosome:ASM52304v1:Chromosome:1306981:1307421:1 gene:BEST7003_1261
>BAM57464 cds chromosome:ASM52304v1:Chromosome:1307425:1307643:1 gene:BEST7003_1263 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ykzM description:hypothetical protein,>BAM57464 cds chromosome:ASM52304v1:Chromosome:1307425:1307643:1 gene:BEST7003_1262
>BAM57465 cds chromosome:ASM52304v1:Chromosome:1307640:1309040:1 gene:BEST7003_1264 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdK description:hypothetical protein,>BAM57465 cds chromosome:ASM52304v1:Chromosome:1307640:1309040:1 gene:BEST7003_1263
>BAM57466 cds chromosome:ASM52304v1:Chromosome:1309042:1309485:1 gene:BEST7003_1265 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdM description:hypothetical protein,>BAM57466 cds chromosome:ASM52304v1:Chromosome:1309042:1309485:1 gene:BEST7003_1264
>BAM57467 cds chromosome:ASM52304v1:Chromosome:1309577:1310023:1 gene:BEST7003_1266 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdN description:hypothetical protein,>BAM57467 cds chromosome:ASM52304v1:Chromosome:1309577:1310023:1 gene:BEST7003_1265
>BAM57468 cds chromosome:ASM52304v1:Chromosome:1310053:1310202:1 gene:BEST7003_1267 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkzB description:hypothetical protein,>BAM57468 cds chromosome:ASM52304v1:Chromosome:1310053:1310202:1 gene:BEST7003_1266
>BAM57469 cds chromosome:ASM52304v1:Chromosome:1310387:1314202:1 gene:BEST7003_1268 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdO description:hypothetical protein,>BAM57469 cds chromosome:ASM52304v1:Chromosome:1310387:1314202:1 gene:BEST7003_1267
>BAM57470 cds chromosome:ASM52304v1:Chromosome:1314195:1314854:1 gene:BEST7003_1269 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdP description:PBSX prophage murein binding protein,>BAM57470 cds chromosome:ASM52304v1:Chromosome:1314195:1314854:1 gene:BEST7003_1268
>BAM57471 cds chromosome:ASM52304v1:Chromosome:1314867:1315847:1 gene:BEST7003_1270 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdQ description:hypothetical protein,>BAM57471 cds chromosome:ASM52304v1:Chromosome:1314867:1315847:1 gene:BEST7003_1269
>BAM57472 cds chromosome:ASM52304v1:Chromosome:1315847:1316113:1 gene:BEST7003_1271 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdR description:hypothetical protein,>BAM57472 cds chromosome:ASM52304v1:Chromosome:1315847:1316113:1 gene:BEST7003_1270
>BAM57473 cds chromosome:ASM52304v1:Chromosome:1316170:1316595:1 gene:BEST7003_1272 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdS description:hypothetical protein,>BAM57473 cds chromosome:ASM52304v1:Chromosome:1316170:1316595:1 gene:BEST7003_1271
>BAM57474 cds chromosome:ASM52304v1:Chromosome:1316588:1317634:1 gene:BEST7003_1273 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdT description:base plate assembly protein,>BAM57474 cds chromosome:ASM52304v1:Chromosome:1316588:1317634:1 gene:BEST7003_1272
>BAM57475 cds chromosome:ASM52304v1:Chromosome:1317618:1318196:1 gene:BEST7003_1274 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdU description:hypothetical protein,>BAM57475 cds chromosome:ASM52304v1:Chromosome:1317618:1318196:1 gene:BEST7003_1273
>BAM57476 cds chromosome:ASM52304v1:Chromosome:1318193:1318465:1 gene:BEST7003_1275 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkzA description:hypothetical protein,>BAM57476 cds chromosome:ASM52304v1:Chromosome:1318193:1318465:1 gene:BEST7003_1274
>BAM57477 cds chromosome:ASM52304v1:Chromosome:1318468:1320531:1 gene:BEST7003_1276 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdV description:hypothetical protein,>BAM57477 cds chromosome:ASM52304v1:Chromosome:1318468:1320531:1 gene:BEST7003_1275
>BAM57478 cds chromosome:ASM52304v1:Chromosome:1320543:1320872:1 gene:BEST7003_1277 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdW description:hypothetical protein,>BAM57478 cds chromosome:ASM52304v1:Chromosome:1320543:1320872:1 gene:BEST7003_1276
>BAM57479 cds chromosome:ASM52304v1:Chromosome:1320869:1321033:1 gene:BEST7003_1278 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdX description:hypothetical protein,>BAM57479 cds chromosome:ASM52304v1:Chromosome:1320869:1321033:1 gene:BEST7003_1277
>BAM57480 cds chromosome:ASM52304v1:Chromosome:1321077:1321916:1 gene:BEST7003_1279 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xepA description:lytic exoenzyme associated,>BAM57480 cds chromosome:ASM52304v1:Chromosome:1321077:1321916:1 gene:BEST7003_1278
>BAM57481 cds chromosome:ASM52304v1:Chromosome:1321969:1322238:1 gene:BEST7003_1280 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xhlA description:defective prophage PBSX enzyme,>BAM57481 cds chromosome:ASM52304v1:Chromosome:1321969:1322238:1 gene:BEST7003_1279
>BAM57482 cds chromosome:ASM52304v1:Chromosome:1322251:1322514:1 gene:BEST7003_1281 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xhlB description:bacteriophage PBSX holin,>BAM57482 cds chromosome:ASM52304v1:Chromosome:1322251:1322514:1 gene:BEST7003_1280
>BAM57483 cds chromosome:ASM52304v1:Chromosome:1322527:1323420:1 gene:BEST7003_1282 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xlyA description:bacteriophage PBSX N-acetylmuramoyl-L-alanineamidase,>BAM57483 cds chromosome:ASM52304v1:Chromosome:1322527:1323420:1 gene:BEST7003_1281
>BAM57484 cds chromosome:ASM52304v1:Chromosome:1323680:1323850:-1 gene:BEST7003_1283 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:spoIISB description:two-component apoptotic control systemcomponent B,>BAM57484 cds chromosome:ASM52304v1:Chromosome:1323680:1323850:-1 gene:BEST7003_1282
>BAM57485 cds chromosome:ASM52304v1:Chromosome:1323850:1324596:-1 gene:BEST7003_1284 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:spoIISA description:two-component apoptosis factor,>BAM57485 cds chromosome:ASM52304v1:Chromosome:1323850:1324596:-1 gene:BEST7003_1283
>BAM57486 cds chromosome:ASM52304v1:Chromosome:1324706:1325707:-1 gene:BEST7003_1285 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:pit description:low-affinity inorganic phosphate transporter,>BAM57486 cds chromosome:ASM52304v1:Chromosome:1324706:1325707:-1 gene:BEST7003_1284
>BAM57487 cds chromosome:ASM52304v1:Chromosome:1325720:1326337:-1 gene:BEST7003_1286 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ykaA description:Pit accessory protein,>BAM57487 cds chromosome:ASM52304v1:Chromosome:1325720:1326337:-1 gene:BEST7003_1285
>BAM57488 cds chromosome:ASM52304v1:Chromosome:1326613:1327929:-1 gene:BEST7003_1287 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ykbA description:amino acid permease,>BAM57488 cds chromosome:ASM52304v1:Chromosome:1326613:1327929:-1 gene:BEST7003_1286
>BAM57489 cds chromosome:ASM52304v1:Chromosome:1328318:1329268:1 gene:BEST7003_1288 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:mhqA description:hydroquinone-specific extradiol dioxygenase,>BAM57489 cds chromosome:ASM52304v1:Chromosome:1328318:1329268:1 gene:BEST7003_1287
>BAM57490 cds chromosome:ASM52304v1:Chromosome:1329369:1329515:1 gene:BEST7003_1289 gene_biotype:protein_coding transcript_biotype:protein_coding description:Excinuclease ATPase subunit,>BAM57490 cds chromosome:ASM52304v1:Chromosome:1329369:1329515:1 gene:BEST7003_1288
>BAM57491 cds chromosome:ASM52304v1:Chromosome:1329523:1331673:1 gene:BEST7003_1290 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ykcB description:hypothetical protein,>BAM57491 cds chromosome:ASM52304v1:Chromosome:1329523:1331673:1 gene:BEST7003_1289
>BAM57492 cds chromosome:ASM52304v1:Chromosome:1331685:1332656:1 gene:BEST7003_1291 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ykcC description:glycosyltransferase,>BAM57492 cds chromosome:ASM52304v1:Chromosome:1331685:1332656:1 gene:BEST7003_1290
>BAM57493 cds chromosome:ASM52304v1:Chromosome:1332840:1333016:-1 gene:BEST7003_1292 gene_biotype:protein_coding transcript_biotype:protein_coding description:Permeases of the major facilitator superfamily,>BAM57493 cds chromosome:ASM52304v1:Chromosome:1332840:1333016:-1 gene:BEST7003_1291
>BAM57494 cds chromosome:ASM52304v1:Chromosome:1333174:1334523:-1 gene:BEST7003_1293 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:htrA description:serine protease Do,>BAM57494 cds chromosome:ASM52304v1:Chromosome:1333174:1334523:-1 gene:BEST7003_1292
>BAM57495 cds chromosome:ASM52304v1:Chromosome:1334692:1335510:1 gene:BEST7003_1294 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:proG description:pyrroline-5-carboxylate reductase,>BAM57495 cds chromosome:ASM52304v1:Chromosome:1334692:1335510:1 gene:BEST7003_1293
>BAM57496 cds chromosome:ASM52304v1:Chromosome:1335639:1336463:1 gene:BEST7003_1295 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:dppA description:D-alanyl-aminopeptidase,>BAM57496 cds chromosome:ASM52304v1:Chromosome:1335639:1336463:1 gene:BEST7003_1294
>BAM57497 cds chromosome:ASM52304v1:Chromosome:1336480:1337406:1 gene:BEST7003_1296 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:dppB description:dipeptide ABC transporter permease,>BAM57497 cds chromosome:ASM52304v1:Chromosome:1336480:1337406:1 gene:BEST7003_1295
>BAM57498 cds chromosome:ASM52304v1:Chromosome:1337412:1338374:1 gene:BEST7003_1297 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:dppC description:dipeptide ABC transporter permease,>BAM57498 cds chromosome:ASM52304v1:Chromosome:1337412:1338374:1 gene:BEST7003_1296
>BAM57499 cds chromosome:ASM52304v1:Chromosome:1338379:1339386:1 gene:BEST7003_1298 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:dppD description:dipeptide ABC transporter ATP-binding protein,>BAM57499 cds chromosome:ASM52304v1:Chromosome:1338379:1339386:1 gene:BEST7003_1297
>BAM57500 cds chromosome:ASM52304v1:Chromosome:1339407:1341038:1 gene:BEST7003_1299 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:dppE description:dipeptide ABC transporter dipeptide-bindinglipoprotein,>BAM57500 cds chromosome:ASM52304v1:Chromosome:1339407:1341038:1 gene:BEST7003_1298
>BAM57501 cds chromosome:ASM52304v1:Chromosome:1341144:1342085:1 gene:BEST7003_1300 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ykfA description:L,D-carboxypeptidase,>BAM57501 cds chromosome:ASM52304v1:Chromosome:1341144:1342085:1 gene:BEST7003_1299
>BAM57502 cds chromosome:ASM52304v1:Chromosome:1342082:1343182:1 gene:BEST7003_1301 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ykfB description:L-Ala-D/L-Glu epimerase,>BAM57502 cds chromosome:ASM52304v1:Chromosome:1342082:1343182:1 gene:BEST7003_1300
>BAM57503 cds chromosome:ASM52304v1:Chromosome:1343179:1344069:1 gene:BEST7003_1302 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ykfC description:cell wall endopeptidase,>BAM57503 cds chromosome:ASM52304v1:Chromosome:1343179:1344069:1 gene:BEST7003_1301
>BAM57504 cds chromosome:ASM52304v1:Chromosome:1344082:1345071:1 gene:BEST7003_1303 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ykfD description:cell wall oligopeptide ABC transporter ATPbinding protein,>BAM57504 cds chromosome:ASM52304v1:Chromosome:1344082:1345071:1 gene:BEST7003_1302
>BAM57505 cds chromosome:ASM52304v1:Chromosome:1345114:1346163:-1 gene:BEST7003_1304 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ykgB description:6-phosphogluconolactonase,>BAM57505 cds chromosome:ASM52304v1:Chromosome:1345114:1346163:-1 gene:BEST7003_1303
>BAM57506 cds chromosome:ASM52304v1:Chromosome:1346253:1347113:-1 gene:BEST7003_1305 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ykgA description:aminohydrolase,>BAM57506 cds chromosome:ASM52304v1:Chromosome:1346253:1347113:-1 gene:BEST7003_1304
>BAM57507 cds chromosome:ASM52304v1:Chromosome:1347231:1347791:1 gene:BEST7003_1306 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ykhA description:acyl-CoA hydrolase,>BAM57507 cds chromosome:ASM52304v1:Chromosome:1347231:1347791:1 gene:BEST7003_1305
>BAM57508 cds chromosome:ASM52304v1:Chromosome:1348030:1349229:1 gene:BEST7003_1307 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:hmp description:nitric oxide dioxygenase,>BAM57508 cds chromosome:ASM52304v1:Chromosome:1348030:1349229:1 gene:BEST7003_1306
>BAM57509 cds chromosome:ASM52304v1:Chromosome:1349306:1349530:-1 gene:BEST7003_1308 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ykzH description:hypothetical protein,>BAM57509 cds chromosome:ASM52304v1:Chromosome:1349306:1349530:-1 gene:BEST7003_1307
>BAM57510 cds chromosome:ASM52304v1:Chromosome:1349675:1350406:1 gene:BEST7003_1309 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ykjA description:hypothetical protein,>BAM57510 cds chromosome:ASM52304v1:Chromosome:1349675:1350406:1 gene:BEST7003_1308
>BAM57511 cds chromosome:ASM52304v1:Chromosome:1350498:1351025:1 gene:BEST7003_1310 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ykkA description:hypothetical protein,>BAM57511 cds chromosome:ASM52304v1:Chromosome:1350498:1351025:1 gene:BEST7003_1309
>BAM57512 cds chromosome:ASM52304v1:Chromosome:1351015:1351533:1 gene:BEST7003_1311 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ykkB description:N-acetyltransferase,>BAM57512 cds chromosome:ASM52304v1:Chromosome:1351015:1351533:1 gene:BEST7003_1310
>BAM57513 cds chromosome:ASM52304v1:Chromosome:1351755:1352093:1 gene:BEST7003_1312 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ykkC description:efflux transporter,>BAM57513 cds chromosome:ASM52304v1:Chromosome:1351755:1352093:1 gene:BEST7003_1311
>BAM57514 cds chromosome:ASM52304v1:Chromosome:1352093:1352410:1 gene:BEST7003_1313 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ykkD description:efflux transporter,>BAM57514 cds chromosome:ASM52304v1:Chromosome:1352093:1352410:1 gene:BEST7003_1312
>BAM57515 cds chromosome:ASM52304v1:Chromosome:1352481:1353383:1 gene:BEST7003_1314 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:purU description:formyltetrahydrofolate deformylase,>BAM57515 cds chromosome:ASM52304v1:Chromosome:1352481:1353383:1 gene:BEST7003_1313
>BAM57516 cds chromosome:ASM52304v1:Chromosome:1353734:1354012:1 gene:BEST7003_1315 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:proB description:gamma-glutamyl kinase,>BAM57516 cds chromosome:ASM52304v1:Chromosome:1353734:1354012:1 gene:BEST7003_1314
>BAM57517 cds chromosome:ASM52304v1:Chromosome:1353913:1354155:-1 gene:BEST7003_1316 gene_biotype:protein_coding transcript_biotype:protein_coding description:regulatory protein Rop,>BAM57517 cds chromosome:ASM52304v1:Chromosome:1353913:1354155:-1 gene:BEST7003_1315
>BAM57518 cds chromosome:ASM52304v1:Chromosome:1354298:1354555:1 gene:BEST7003_1317 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:mob description:mob-like protein,>BAM57518 cds chromosome:ASM52304v1:Chromosome:1354298:1354555:1 gene:BEST7003_1316
>BAM57519 cds chromosome:ASM52304v1:Chromosome:1354610:1354738:1 gene:BEST7003_1318 gene_biotype:protein_coding transcript_biotype:protein_coding description:type IV secretory pathway, VirB4 component,>BAM57519 cds chromosome:ASM52304v1:Chromosome:1354610:1354738:1 gene:BEST7003_1317
>BAM57520 cds chromosome:ASM52304v1:Chromosome:1354794:1355984:-1 gene:BEST7003_1319 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:blt description:efflux transporter,>BAM57520 cds chromosome:ASM52304v1:Chromosome:1354794:1355984:-1 gene:BEST7003_1318
>BAM57521 cds chromosome:ASM52304v1:Chromosome:1356130:1357506:-1 gene:BEST7003_1320 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:tetB description:multifunctional tetracycline-metal/H+antiporter and Na+(K+)/H+ antiporter,>BAM57521 cds chromosome:ASM52304v1:Chromosome:1356130:1357506:-1 gene:BEST7003_1319
>BAM57522 cds chromosome:ASM52304v1:Chromosome:1358198:1359058:1 gene:BEST7003_1321 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:penP description:beta-lactamase,>BAM57522 cds chromosome:ASM52304v1:Chromosome:1358198:1359058:1 gene:BEST7003_1320
>BAM57523 cds chromosome:ASM52304v1:Chromosome:1360292:1361194:1 gene:BEST7003_1322 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:proB description:gamma-glutamyl kinase,>BAM57523 cds chromosome:ASM52304v1:Chromosome:1360292:1361194:1 gene:BEST7003_1321
>BAM57524 cds chromosome:ASM52304v1:Chromosome:1361206:1362453:1 gene:BEST7003_1323 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:proA description:gamma-glutamyl phosphate reductase,>BAM57524 cds chromosome:ASM52304v1:Chromosome:1361206:1362453:1 gene:BEST7003_1322
>BAM57525 cds chromosome:ASM52304v1:Chromosome:1362579:1363004:1 gene:BEST7003_1324 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ohrA description:peroxiredoxin,>BAM57525 cds chromosome:ASM52304v1:Chromosome:1362579:1363004:1 gene:BEST7003_1323
>BAM57526 cds chromosome:ASM52304v1:Chromosome:1363035:1363478:-1 gene:BEST7003_1325 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ohrR description:transcriptional regulator sensing organicperoxides,>BAM57526 cds chromosome:ASM52304v1:Chromosome:1363035:1363478:-1 gene:BEST7003_1324
>BAM57527 cds chromosome:ASM52304v1:Chromosome:1363621:1364031:1 gene:BEST7003_1326 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ohrB description:organic hydroperoxide resistance reductase B,>BAM57527 cds chromosome:ASM52304v1:Chromosome:1363621:1364031:1 gene:BEST7003_1325
>BAM57528 cds chromosome:ASM52304v1:Chromosome:1364058:1364228:1 gene:BEST7003_1327 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ykzN description:hypothetical protein,>BAM57528 cds chromosome:ASM52304v1:Chromosome:1364058:1364228:1 gene:BEST7003_1326
>BAM57529 cds chromosome:ASM52304v1:Chromosome:1364278:1364748:-1 gene:BEST7003_1328 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:guaD description:guanine deaminase,>BAM57529 cds chromosome:ASM52304v1:Chromosome:1364278:1364748:-1 gene:BEST7003_1327
>BAM57530 cds chromosome:ASM52304v1:Chromosome:1364921:1367209:-1 gene:BEST7003_1329 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:metE description:5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase,>BAM57530 cds chromosome:ASM52304v1:Chromosome:1364921:1367209:-1 gene:BEST7003_1328
>BAM57531 cds chromosome:ASM52304v1:Chromosome:1367625:1368584:-1 gene:BEST7003_1330 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ispA description:intracellular serine protease,>BAM57531 cds chromosome:ASM52304v1:Chromosome:1367625:1368584:-1 gene:BEST7003_1329
>BAM57532 cds chromosome:ASM52304v1:Chromosome:1368807:1369640:1 gene:BEST7003_1331 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:rsbRB description:piezosome protein,>BAM57532 cds chromosome:ASM52304v1:Chromosome:1368807:1369640:1 gene:BEST7003_1330
>BAM57533 cds chromosome:ASM52304v1:Chromosome:1369671:1370435:-1 gene:BEST7003_1332 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:thiX description:thiamine transporter permease,>BAM57533 cds chromosome:ASM52304v1:Chromosome:1369671:1370435:-1 gene:BEST7003_1331
>BAM57534 cds chromosome:ASM52304v1:Chromosome:1370410:1372053:-1 gene:BEST7003_1333 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:thiW description:thiamine ABC transporter ATP-binding protein,>BAM57534 cds chromosome:ASM52304v1:Chromosome:1370410:1372053:-1 gene:BEST7003_1332
>BAM57535 cds chromosome:ASM52304v1:Chromosome:1372040:1372639:-1 gene:BEST7003_1334 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:thiV description:thiamine transporter permease,>BAM57535 cds chromosome:ASM52304v1:Chromosome:1372040:1372639:-1 gene:BEST7003_1333
>BAM57536 cds chromosome:ASM52304v1:Chromosome:1372641:1373243:-1 gene:BEST7003_1335 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:thiU description:thiamine binding protein,>BAM57536 cds chromosome:ASM52304v1:Chromosome:1372641:1373243:-1 gene:BEST7003_1334
>BAM57537 cds chromosome:ASM52304v1:Chromosome:1373554:1374240:1 gene:BEST7003_1336 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:ykoG description:two-component response regulator YkoH,>BAM57537 cds chromosome:ASM52304v1:Chromosome:1373554:1374240:1 gene:BEST7003_1335
